,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,mbti
8982,ISTP,Dream,Colde,0.835,0.661,1,-5.613,0,0.0343,0.257,0.0,0.362,0.814,114.019,200000,4,istp
8983,ISTP,"to be indifferent, gentle, and cool",Soddi,0.864,0.582,1,-7.053,1,0.117,0.837,0.0,0.216,0.727,125.063,130692,4,istp
8984,ISTP,일기,Park So Eun,0.647,0.362,10,-7.633,1,0.027,0.868,0.0,0.101,0.0805,105.024,303912,3,istp
8985,ISTP,2005,adore,0.659,0.289,9,-8.499,1,0.0314,0.575,0.00851,0.106,0.259,143.807,273981,4,istp
8986,ISTP,Moca,adore,0.757,0.744,11,-3.196,0,0.0341,0.258,0.0,0.244,0.806,112.018,235131,4,istp
8987,ISTP,Honestly (Art. Artinb),Anonymous Artists (어나니머스 아티스트),0.685,0.407,5,-6.526,1,0.0407,0.794,0.0,0.106,0.63,88.941,233699,4,istp
8988,ISTP,Don't be sad,Ku One Chan,0.771,0.514,7,-7.466,1,0.0392,0.65,0.108,0.129,0.805,121.956,210851,4,istp
8989,ISTP,STEP,Sonacvill,0.825,0.488,9,-7.436,0,0.122,0.672,5.05e-06,0.303,0.252,104.034,208889,4,istp
8990,ISTP,Couldn't Sleep,데이먼스 이어 Damons year,0.486,0.247,4,-10.382,1,0.0318,0.919,0.000609,0.246,0.186,70.031,188250,4,istp
8991,ISTP,Mom and Dad,DEUL,0.69,0.285,10,-10.718,1,0.0433,0.819,1.27e-05,0.115,0.124,104.997,173143,4,istp
8992,ISTP,Malibu,Swalo,0.783,0.781,6,-3.62,1,0.121,0.00478,0.0,0.0982,0.739,101.008,185000,4,istp
8993,ISTP,금사빠 - 밤 Ver.,Tamiz,0.831,0.505,10,-3.964,1,0.0562,0.749,0.0,0.103,0.931,109.988,149455,4,istp
8994,ISTP,daddy,HAMO,0.645,0.356,11,-13.099,0,0.0735,0.788,7.61e-05,0.109,0.381,85.46,204372,4,istp
8995,ISTP,PHOBIA (feat. ABOUT),"KozyPop, 4BOUT",0.631,0.63,4,-6.309,0,0.0573,0.271,0.0,0.197,0.466,94.941,225280,4,istp
8996,ISTP,Numbers (feat. Chan),"KozyPop, CHANHYUN",0.689,0.739,0,-4.486,1,0.073,0.172,0.0,0.406,0.357,92.007,232006,4,istp
8997,ISTP,Cocoshine,divin',0.783,0.749,9,-5.608,0,0.0287,0.0616,2e-05,0.12,0.303,104.987,260459,4,istp
8998,ISTP,Look At You (feat. CHILDDIAHN),"KozyPop, CHILDDIAHN",0.561,0.694,5,-4.394,1,0.286,0.938,0.0,0.111,0.582,134.393,130096,4,istp
8999,ISTP,Precious,Taeb2,0.835,0.612,5,-4.03,0,0.1,0.274,3.55e-05,0.0858,0.96,95.932,193608,4,istp
9000,ISTP,Because,Night Off,0.623,0.461,6,-8.967,0,0.031,0.504,0.0208,0.181,0.223,71.992,208375,4,istp
9001,ISTP,I'll Be There,CIKA,0.704,0.438,11,-8.2,0,0.0809,0.779,0.0,0.167,0.756,172.0,193071,4,istp
9002,ISTP,Mean It,"Lauv, LANY",0.746,0.45,7,-8.543,1,0.0873,0.0407,0.0,0.172,0.336,95.998,232853,4,istp
9003,ISTP,Camel,Dasutt,0.713,0.896,0,-5.542,1,0.0284,0.0605,1.92e-05,0.107,0.901,122.002,243362,4,istp
9004,ISTP,Koko,Lee Kang Seung 이강승,0.798,0.303,7,-10.141,1,0.0378,0.919,0.0316,0.118,0.614,81.045,228000,4,istp
9005,ISTP,외로운 시간들 다 지나가고,Goyo,0.481,0.68,4,-3.393,1,0.0293,0.451,0.0,0.27,0.408,179.818,268000,4,istp
9006,ISTP,Zzack sarang,Western Kite,0.644,0.403,0,-8.73,1,0.0378,0.755,0.00129,0.108,0.492,74.963,194563,4,istp
9007,ISTP,Slow Dance,ALEPH,0.807,0.509,8,-7.504,1,0.0334,0.28,5.91e-05,0.0661,0.51,120.04,244744,4,istp
9008,ISTP,Bye Bye Cloud,Lee Byoung Hyeon,0.475,0.384,2,-5.9,0,0.0364,0.315,0.0,0.235,0.438,76.894,195425,4,istp
9009,ISTP,12:00,Fantastic Drugstore,0.488,0.495,1,-7.527,1,0.0245,0.345,2.22e-05,0.0984,0.261,155.624,253260,4,istp
9010,ISTP,Hug (2019),KYUL,0.674,0.298,8,-7.744,1,0.0389,0.386,0.0,0.127,0.206,119.822,191147,4,istp
9011,ISTP,LA LA LAND (feat. nuitnuit),"PL, NUITNUIT",0.523,0.625,0,-4.901,0,0.0313,0.675,0.0,0.122,0.57,82.0,180400,4,istp
9012,ISTP,MALIBU,PL,0.688,0.389,10,-6.162,0,0.0302,0.868,0.0,0.115,0.637,90.996,226107,4,istp
9013,ISTP,전부 지나갈 테니 아끼지 말자 우린,J.TellA,0.712,0.529,10,-7.462,1,0.0688,0.721,0.0,0.107,0.961,165.025,150545,3,istp
9014,ISTP,여우별 (Art. 강다나),Anonymous Artists (어나니머스 아티스트),0.688,0.338,2,-8.064,0,0.0381,0.868,0.0,0.338,0.199,112.891,220487,3,istp
9015,ISTP,Violet,Terry,0.812,0.58,7,-6.16,1,0.0742,0.853,0.0,0.108,0.362,132.03,221818,4,istp
9016,ISTP,"Blue (feat. Lokid, Tamiz, Saebyuk & V.et) - Ohmygenie & V.et Remix","Taeb2, Lokid, Saebyuk, Tamiz, V.et, Ohmygenie",0.851,0.773,7,-3.582,0,0.0744,0.56,6.74e-06,0.0993,0.855,100.015,292800,4,istp
9017,ISTP,Sowhereareyounow? (feat. Nathania & O’day O$A),"Lokid, Nathania, O'day O$A",0.782,0.864,3,-4.102,1,0.142,0.453,0.0,0.333,0.706,94.983,212211,4,istp
9018,ISTP,KNOCK KNOCK (Art. Lokid) (Feat. Holmsted),"Anonymous Artists (어나니머스 아티스트), Holmsted",0.777,0.758,3,-3.831,0,0.17,0.327,0.0,0.108,0.899,94.979,207158,4,istp
9019,ISTP,You Raise Me Up,"Car, the garden",0.512,0.393,5,-4.222,1,0.0282,0.471,0.0,0.109,0.118,141.912,245703,4,istp
9020,ISTP,내 전화 속엔 아직 네가 있는 듯해,allday4real,0.655,0.528,4,-5.884,1,0.0421,0.202,6.13e-06,0.0533,0.441,83.972,185774,4,istp
9021,ISTP,KOKO NI ARU,D-Hack,0.739,0.817,11,-3.095,0,0.161,0.73,1.74e-06,0.579,0.849,148.04,199471,4,istp
9022,ISTP,처음엔 사랑일 줄 알았어 (Feat. V.et),"Taeb2, V.et",0.707,0.594,5,-4.063,1,0.0497,0.279,0.0,0.129,0.578,73.065,174652,4,istp
9023,ISTP,Last,Dvwn,0.695,0.39,7,-5.439,1,0.0342,0.117,0.0,0.104,0.455,123.985,235667,3,istp
9024,ISTP,"Beep-Boop, Beep-Boop",Meaningful Stone,0.503,0.763,4,-6.005,0,0.0795,0.31,1.79e-05,0.129,0.322,96.075,203912,4,istp
9025,ISTP,FRONT SEAT (Feat. Jade),"FR:EDEN, Jade",0.551,0.643,0,-6.294,1,0.164,0.768,0.0,0.102,0.446,78.939,190284,4,istp
9026,ISTP,Gloomy Star (feat. 1ho & Chan),"Airman, 1ho, Chan",0.695,0.543,10,-4.517,1,0.03,0.701,0.0,0.129,0.358,90.009,187089,4,istp
9027,ISTP,Youth,Dasutt,0.415,0.622,9,-4.454,1,0.0364,0.6,0.000112,0.112,0.295,133.881,361427,4,istp
9028,ISTP,Orbit of yours,dosii,0.629,0.789,9,-6.73,0,0.0251,0.19,0.00291,0.159,0.705,108.05,233805,4,istp
9029,ISTP,소년은 술을 끊고싶다,공백,0.711,0.335,10,-10.091,1,0.0383,0.734,0.0,0.347,0.331,95.004,233941,4,istp
9030,ISTP,한 줄도 쓰지 않았어요,Kwak Pureunhaneul,0.56,0.0628,11,-16.953,1,0.0309,0.942,0.0179,0.184,0.248,97.884,243447,3,istp
9031,ISTP,그 드라마처럼,We Are The Night,0.807,0.31,5,-6.708,0,0.0597,0.617,1.43e-05,0.0906,0.49,127.923,197538,4,istp
9032,ISTP,LikeMeLoveMe,Wynn,0.629,0.512,7,-7.516,0,0.0875,0.267,7.72e-06,0.111,0.713,82.936,220757,4,istp
9033,ISTP 💛,Enemy - From the series Arcane League of Legends,"Imagine Dragons, Arcane, League of Legends",0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,173381,4,istp
9034,ISTP 💛,Bellyache - Marian Hill Remix,"Billie Eilish, Marian Hill",0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,220800,4,istp
9035,ISTP 💛,Wheels on the Bus,Melanie Martinez,0.708,0.618,7,-6.315,1,0.039,0.592,2.21e-06,0.399,0.563,95.947,220897,4,istp
9036,ISTP 💛,bad guy,Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,istp
9037,ISTP 💛,Pumped Up Kicks,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,istp
9038,ISTP 💛,Heathens,Twenty One Pilots,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4,istp
9039,ISTP 💛,The Hills,The Weeknd,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,istp
9040,ISTP 💛,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,istp
9041,ISTP 💛,Natural,Imagine Dragons,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4,istp
9042,ISTP 💛,Sippy Cup,Melanie Martinez,0.715,0.651,5,-9.241,1,0.12,0.486,0.0,0.228,0.733,134.914,195067,4,istp
9043,ISTP 💛,Feel Good Inc.,Gorillaz,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,istp
9044,ISTP 💛,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4,istp
9045,ISTP 💛,idfc,blackbear,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,4,istp
9046,ISTP 💛,Therefore I Am,Billie Eilish,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,173539,4,istp
9047,ISTP 💛,Detention,Melanie Martinez,0.832,0.655,3,-6.195,0,0.0676,0.488,0.0,0.103,0.783,94.998,236973,4,istp
9048,ISTP 💛,Love To Hate Me,BLACKPINK,0.686,0.64,8,-5.491,1,0.159,0.0334,0.0,0.0801,0.597,162.225,171798,4,istp
9049,ISTP 💛,When The Sun Goes Down,Arctic Monkeys,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4,istp
9050,ISTP 💛,People I Don't Like,UPSAHL,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,142766,4,istp
9051,ISTP 💛,Another One Bites The Dust - Remastered 2011,Queen,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,istp
9052,ISTP 💛,Drugs (feat. Two Feet),"UPSAHL, Two Feet",0.824,0.549,6,-3.9,0,0.226,0.373,0.0,0.0779,0.434,153.812,155853,4,istp
9053,ISTP 💛,You Right,"Doja Cat, The Weeknd",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,istp
9054,ISTP 💛,She's My Collar (feat. Kali Uchis),"Gorillaz, Kali Uchis",0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4,istp
9055,ISTP 💛,Chlorine,Twenty One Pilots,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4,istp
9056,ISTP 💛,Flashing Lights,Kanye West,0.643,0.623,6,-7.605,0,0.0391,0.0316,0.0,0.405,0.436,90.486,237440,4,istp
9057,ISTP 💛,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4,istp
9058,ISTP 💛,I Won't Say (I'm In Love),"Susan Egan, Cheryl Freeman, LaChanze, Vaneese Thomas, Lillias White, Disney",0.684,0.481,0,-10.305,1,0.0391,0.228,0.0,0.157,0.48,121.208,140227,4,istp
9059,ISTP 💛,Champion,Fall Out Boy,0.31,0.905,0,-4.109,1,0.253,0.000927,3.1e-05,0.431,0.309,187.796,192533,4,istp
9060,ISTP 💛,The Real Slim Shady,Eminem,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4,istp
9061,ISTP 💛,Hayloft,Mother Mother,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,181680,4,istp
9062,ISTP 💛,Beggin',Måneskin,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,istp
9063,ISTP 💛,Discord,"The Living Tombstone, Eurobeat Brony",0.676,0.835,8,-4.382,0,0.044,0.00682,3.04e-05,0.081,0.8,104.987,193776,4,istp
9064,ISTP 💛,Without Me,Eminem,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4,istp
9065,ISTP 💛,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4,istp
9066,ISTP 💛,Smells Like Teen Spirit,Nirvana,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4,istp
9067,ISTP 💛,Fuck You,Lily Allen,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,4,istp
9068,ISTP 💛,Seven Nation Army,The White Stripes,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4,istp
9069,istp mist,Cool With You,NewJeans,0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993,147880,4,istp
9070,istp mist,CRIMINAL LOVE,ENHYPEN,0.603,0.811,2,-3.318,0,0.0379,0.0663,0.0,0.404,0.549,89.995,215632,3,istp
9071,istp mist,Thirsty,aespa,0.654,0.787,6,-2.538,1,0.0636,0.549,0.0,0.13,0.632,77.513,193413,4,istp
9072,istp mist,Love Me Again,V,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,182293,4,istp
9073,istp mist,BLOSSOM,ENHYPEN,0.599,0.678,1,-4.587,0,0.0398,0.427,0.0,0.251,0.525,139.857,236332,4,istp
9074,istp mist,UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers",0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,182149,4,istp
9075,istp mist,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,185427,4,istp
9076,istp mist,Super Shy,NewJeans,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,154667,4,istp
9077,istp mist,Bills,ENHYPEN,0.695,0.579,8,-5.895,1,0.0506,0.0435,0.0,0.134,0.347,88.98,175752,4,istp
9078,istp mist,Bite Me,ENHYPEN,0.795,0.781,1,-4.647,1,0.141,0.285,0.0,0.108,0.687,104.972,157532,4,istp
9079,istp mist,Chaconne,ENHYPEN,0.646,0.644,6,-6.192,0,0.0587,0.0975,0.0,0.0581,0.462,139.959,213706,4,istp
9080,istp mist,Sacrifice (Eat Me Up),ENHYPEN,0.536,0.727,0,-4.707,0,0.085,0.444,0.0,0.102,0.529,68.985,202488,4,istp
9081,istp mist,Fate,ENHYPEN,0.504,0.741,8,-7.47,1,0.0421,0.0531,4.47e-06,0.343,0.486,84.046,151670,3,istp
9082,istp mist,TFW (That Feeling When),ENHYPEN,0.689,0.692,3,-4.388,0,0.0354,0.113,0.0,0.134,0.902,116.024,197796,4,istp
9083,istp mist,One In A Billion,ENHYPEN,0.719,0.952,8,-3.058,0,0.0674,0.197,0.0,0.14,0.446,119.957,196393,4,istp
9084,istp mist,Future Perfect (Pass the MIC),ENHYPEN,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,0.526,156.096,180750,4,istp
9085,istp mist,Blessed-Cursed,ENHYPEN,0.604,0.886,4,-3.523,0,0.061,0.0925,0.0,0.596,0.401,127.098,170805,4,istp
9086,istp mist,Life Goes On,Agust D,0.439,0.733,4,-6.471,1,0.0773,0.0345,0.0,0.292,0.615,162.125,197639,4,istp
9087,istp mist,10 Months,ENHYPEN,0.876,0.73,6,-4.276,0,0.0492,0.0345,1.11e-06,0.11,0.709,110.006,194220,4,istp
9088,istp mist,Let Me In (20 CUBE),ENHYPEN,0.483,0.795,8,-4.338,0,0.181,0.00258,0.0,0.0912,0.685,171.853,189859,4,istp
9089,istp mist,Polaroid Love,ENHYPEN,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,184602,4,istp
9090,istp mist,Flicker,ENHYPEN,0.656,0.761,10,-5.112,0,0.092,0.00647,3.35e-06,0.169,0.549,85.149,144371,4,istp
9091,istp mist,Go Big or Go Home,ENHYPEN,0.766,0.844,10,-3.993,0,0.0575,0.0502,0.0,0.269,0.823,122.019,201707,4,istp
9092,istp mist,Like Crazy,Jimin,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,212241,4,istp
9093,istp mist,Alone,Jimin,0.593,0.446,0,-7.776,0,0.0266,0.283,0.0,0.119,0.168,102.057,211251,4,istp
9094,istp mist,Face-off,Jimin,0.689,0.539,2,-7.671,0,0.048,0.178,1.45e-05,0.106,0.239,119.949,229627,4,istp
9095,istp mist,Set Me Free Pt.2,Jimin,0.585,0.815,0,-4.165,0,0.0565,0.115,0.0,0.124,0.564,132.09,200930,4,istp
9096,istp mist,OMG,NewJeans,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,212253,4,istp
9097,istp mist,Impurities,LE SSERAFIM,0.715,0.757,9,-4.746,0,0.0373,0.231,0.0,0.0656,0.464,90.065,196365,4,istp
9098,istp mist,The Astronaut,JIN,0.54,0.761,5,-5.356,1,0.0311,0.00446,2.5e-06,0.137,0.215,124.988,282463,4,istp
9099,istp mist,Converse High,BTS,0.724,0.793,1,-3.982,1,0.0895,0.0597,0.0,0.201,0.817,98.003,209715,4,istp
9100,istp mist,Replay,SHINee,0.716,0.779,1,-2.203,1,0.0805,0.178,1.16e-06,0.167,0.59,99.977,213827,4,istp
9101,istp mist,FEVER,ENHYPEN,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,172107,4,istp
9102,istp mist,light,wave to earth,0.419,0.621,11,-6.901,1,0.0305,0.252,0.0367,0.125,0.727,79.692,225950,4,istp
9103,istp mist,love.,wave to earth,0.319,0.391,2,-9.758,1,0.0298,0.649,0.296,0.279,0.251,61.921,307750,4,istp
9104,istp mist,Heartless,The Weeknd,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4,istp
9105,istp mist,AEAO,"Dynamicduo, DJ Premier",0.446,0.764,2,-6.479,1,0.181,0.057,0.0,0.141,0.576,152.604,316944,4,istp
9106,istp mist,Take Two,BTS,0.617,0.589,7,-5.978,1,0.0345,0.0268,0.0,0.378,0.566,92.991,229953,4,istp
9107,istp mist,You(=I),BOL4,0.695,0.895,0,-3.237,0,0.0403,0.618,0.000321,0.307,0.681,105.03,169478,4,istp
9108,istp mist,Mmmh,KAI,0.659,0.718,7,-5.607,0,0.0507,0.202,1.01e-06,0.2,0.297,136.96,192347,4,istp
9109,istp mist,VERY NICE,SEVENTEEN,0.746,0.898,3,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967,192093,4,istp
9110,istp mist,Adore U,SEVENTEEN,0.533,0.851,7,-3.435,1,0.201,0.00281,1.57e-06,0.14,0.77,203.802,186650,4,istp
9111,istp mist,Upper Side Dreamin’,ENHYPEN,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783,106.02,189402,4,istp
9112,istp mist,Just A Little Bit,ENHYPEN,0.441,0.59,0,-5.615,1,0.0514,0.242,0.0,0.349,0.411,84.633,167821,4,istp
9113,istp mist,Foreshadow,ENHYPEN,0.363,0.691,11,-6.549,0,0.0978,0.0305,0.000298,0.124,0.22,90.49,147486,3,istp
9114,istp mist,Spring Day,BTS,0.538,0.831,8,-3.735,1,0.0353,0.00708,1.96e-06,0.109,0.461,106.993,274704,4,istp
9115,istp mist,FAKE LOVE,BTS,0.522,0.714,2,-4.727,0,0.0461,0.00257,0.0,0.304,0.357,154.904,242334,4,istp
9116,istp mist,Yet To Come,BTS,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,193594,4,istp
9117,istp mist,Trivia 轉 : Seesaw,BTS,0.707,0.739,5,-6.07,0,0.034,0.172,0.0,0.102,0.685,106.995,246334,4,istp
9118,istp mist,Sour Grapes,LE SSERAFIM,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,196540,4,istp
9119,istp mist,dimple,BTS,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,196776,4,istp
9120,istp mist,LILAC,IU,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,214253,4,istp
9121,istp mist,Into the I-LAND,I-LAND,0.522,0.916,1,-4.766,1,0.0786,0.016,0.0,0.149,0.549,122.046,217323,4,istp
9122,istp mist,Energetic,Wanna One,0.714,0.886,0,-3.076,1,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4,istp
9123,istp mist,Spring Breeze,Wanna One,0.633,0.792,3,-3.202,1,0.0296,0.0908,0.0,0.37,0.368,107.963,235869,4,istp
9124,istp mist,New Jeans,NewJeans,0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,108987,4,istp
9125,istp mist,Good Parts (when the quality is bad but I am),LE SSERAFIM,0.785,0.679,0,-4.907,1,0.0379,0.516,0.0,0.417,0.616,121.121,156355,4,istp
9126,istp mist,ANTIFRAGILE,LE SSERAFIM,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.824,105.025,184444,4,istp
9127,istp mist,Shut Down,BLACKPINK,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,175889,3,istp
9128,istp mist,Attention,NewJeans,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988,180067,4,istp
9129,istp mist,= (Equal Sign),j-hope,0.673,0.75,9,-5.831,1,0.0655,0.0155,5.44e-06,0.348,0.708,105.848,114477,4,istp
9130,istp mist,Telepathy,BTS,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313,4,istp
9131,istp mist,Boy With Luv (feat. Halsey),"BTS, Halsey",0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773,4,istp
9132,istp mist,Butterfly,BTS,0.448,0.776,6,-4.498,1,0.0571,0.0149,0.0,0.12,0.294,149.806,238862,4,istp
9133,istp mist,CALL ME BABY,EXO,0.692,0.886,1,-2.519,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4,istp
9134,istp mist,Slow Dancing,V,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,187027,4,istp
9135,istp mist,告白氣球,Jay Chou,0.59,0.572,11,-7.658,1,0.0379,0.192,0.0,0.109,0.448,179.989,215147,4,istp
9136,istp mist,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,244685,4,istp
9137,istp mist,CAKE,ITZY,0.801,0.758,7,-4.31,1,0.0445,0.0663,4.1e-06,0.0431,0.576,103.07,198887,4,istp
9138,istp mist,Either Way,IVE,0.701,0.588,8,-4.059,0,0.0475,0.461,0.0,0.24,0.394,123.078,166947,4,istp
9139,istp mist,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,201812,4,istp
9140,istp mist,Psycho,Red Velvet,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560,4,istp
9141,istp mist,All Of The Girls You Loved Before,Taylor Swift,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407,3,istp
9142,istp mist,Given-Taken,ENHYPEN,0.631,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,183090,4,istp
9143,istp mist,Cat & Mouse,BLACKSWAN,0.731,0.836,5,-2.672,1,0.0475,0.0394,1.49e-06,0.152,0.727,119.987,165293,4,istp
9144,istp mist,Agora Hills,Doja Cat,0.75,0.674,8,-6.128,0,0.097,0.228,8.91e-05,0.122,0.392,123.026,265360,4,istp
9145,istp mist,Hush,miss A,0.769,0.807,5,-3.453,0,0.0498,0.274,0.0,0.199,0.672,125.991,186800,4,istp
9146,istp mist,I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,4,istp
9147,istp mist,Lucid Dream,aespa,0.7,0.753,11,-3.841,0,0.0441,0.0539,1.72e-05,0.072,0.146,97.998,210560,4,istp
9148,istp mist,Cruel Summer,Taylor Swift,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4,istp
9149,istp mist,Blank Space,Taylor Swift,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,4,istp
9150,istp mist,Style,Taylor Swift,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,4,istp
9151,istp mist,Love Story (Taylor’s Version),Taylor Swift,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,235767,4,istp
9152,istp mist,The Man,Taylor Swift,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4,istp
9153,istp mist,Lover,Taylor Swift,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,istp
9154,istp mist,TOO MUCH,"The Kid LAROI, Jung Kook, Central Cee",0.758,0.703,10,-5.979,0,0.172,0.252,0.0,0.146,0.465,94.985,203939,4,istp
9155,istp mist,beside you,keshi,0.711,0.747,0,-6.335,1,0.0523,0.459,0.0,0.0957,0.852,136.0,166023,4,istp
9156,istp mist,Tally,BLACKPINK,0.688,0.637,2,-4.85,1,0.031,0.00777,0.0,0.13,0.427,129.902,184248,4,istp
9157,istp mist,Choosy,Sica,0.943,0.29,11,-13.766,0,0.294,0.292,0.000171,0.119,0.748,136.045,176471,4,istp
9158,istp mist,Perfect Night,LE SSERAFIM,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054,159080,4,istp
9159,istp mist,HEAVEN AND BACK,Chase Atlantic,0.309,0.793,10,-6.195,0,0.0774,0.0902,0.092,0.0888,0.532,193.714,248240,4,istp
9160,istp mist,My Love Mine All Mine,Mitski,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,137773,4,istp
